RELEASE,DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,BEHAVIOUR 2,ASSOCIATION,FOOD TYPE,FOOD Type 2,POSITION IN CANOPY,Position2,Position3,PLANT SPECIES,PLANT SPECIES SAT ON,G.P.S. Location,,NOteS,
pre,2,9,2015,3,17,PM,140307,CHIFUNDO,DAN,SU,H,KO,F,J,0,4,12,FE,,,PF,#REF!,G,G,G,,,,,,
pre,2,9,2015,3,18,PM,140307,CHIFUNDO,DAN,SU,H,KO,F,J,0,4,13,FE,,,PF,#REF!,G,G,G,,,,,,
pre,2,9,2015,3,19,PM,140307,CHIFUNDO,DAN,SU,H,KO,F,J,0,4,14,FO,,,,,G,G,G,,,,,,
pre,2,9,2015,3,20,PM,140307,CHIFUNDO,DAN,SU,H,KO,F,J,0,4,15,L,,,,,G,G,G,,,,,,
pre,2,9,2015,3,21,PM,140307,CHIFUNDO,DAN,SU,H,KO,F,J,0,4,16,V,,,,,LC1,LC,1,,,,,,
pre,2,9,2015,3,22,PM,140307,CHIFUNDO,DAN,SU,H,KO,F,J,0,4,17,FE,V,,PF,#REF!,G,G,G,,,,,,
pre,2,9,2015,3,23,PM,140307,CHIFUNDO,DAN,SU,H,KO,F,J,0,4,18,L,,,,,G,G,G,,,,,,
pre,2,9,2015,3,24,PM,140307,CHIFUNDO,DAN,SU,H,KO,F,J,0,4,19,OS,,,,,,,,,,,,,
pre,2,9,2015,3,25,PM,140307,CHIFUNDO,DAN,SU,H,KO,F,J,0,4,20,OS,,,,,,,,,,,,,
pre,2,9,2015,3,33,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,1,FO,,,,,TC1,TC,1,,,,,,
pre,2,9,2015,3,34,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,2,R,,,,,TC1,TC,1,,,,,,
pre,2,9,2015,3,35,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,3,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,3,36,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,4,V,,,,,G,G,G,,,,,,
pre,2,9,2015,3,37,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,5,V,,,,,G,G,G,,,,,,
pre,2,9,2015,3,38,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,6,G-,,ZI,,,G,G,G,,,,,,
pre,2,9,2015,3,39,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,7,G+,,ZI,,,G,G,G,,,,,,
pre,2,9,2015,3,40,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,8,L,,,,,G,G,G,,,,,,
pre,2,9,2015,3,41,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,9,G-,,ED,,,G,G,G,,,,,,
pre,2,9,2015,3,42,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,10,G+,,ED,,,G,G,G,,,,,,
pre,2,9,2015,3,43,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,11,FO,,,,,G,G,G,,,,,,
pre,2,9,2015,3,44,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,12,V,,,,,G,G,G,,,,,,
pre,2,9,2015,3,45,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,13,V,,,,,TC1,TC,1,,,,,,
pre,2,9,2015,3,46,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,14,V,,,,,TC1,TC,1,,,,,,
pre,2,9,2015,3,47,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,15,V,C,AU,,,TC1,TC,1,,,,,,
pre,2,9,2015,3,48,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,16,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,3,49,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,17,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,3,50,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,18,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,3,51,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,19,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,3,52,PM,140308,CHIFUNDO,DAN,SU,H,AM,F,A,0,4,20,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,4,0,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,1,FE,V,,PF,#REF!,TC1,TC,1,,,,,,
pre,2,9,2015,4,1,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,2,V,,,,,TC1,TC,1,,,,,,
pre,2,9,2015,4,2,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,3,L,,,,,LC1,LC,1,,,,,,
pre,2,9,2015,4,3,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,4,V,,,,,G,G,G,,,,,,
pre,2,9,2015,4,4,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,5,G-,,KO,,,G,G,G,,,,,,
pre,2,9,2015,4,5,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,6,G-,,KO,,,G,G,G,,,,,,
pre,2,9,2015,4,6,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,7,V,,,,,LC1,LC,1,,,,,,
pre,2,9,2015,4,7,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,8,OS,,,,,,,,,,,,,
pre,2,9,2015,4,8,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,9,O,,,,,MC1,MC,1,,,,,O = LICKING HER FINGERS,
pre,2,9,2015,4,9,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,10,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,4,10,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,11,SC,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,4,11,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,12,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,4,12,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,13,V,C,MA,,,MC1,MC,1,,,,,,
pre,2,9,2015,4,13,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,14,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,4,14,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,15,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,4,15,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,16,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,4,16,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,17,V,,,,,G,G,G,,,,,,
pre,2,9,2015,4,17,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,18,V,,,,,G,G,G,,,,,,
pre,2,9,2015,4,18,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,19,L,,,,,G,G,G,,,,,,
pre,2,9,2015,4,19,PM,140309,CHIFUNDO,DAN,SU,W,TI,F,A,0,4,20,V,,,,,TC1,TC,1,,,,,,
pre,2,9,2015,4,28,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,1,FE,V,,PF,#REF!,G,G,G,,,,,,
pre,2,9,2015,4,29,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,2,FO,,,,,G,G,G,,,,,,
pre,2,9,2015,4,30,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,3,FE,,,PF,#REF!,G,G,G,,,,,,
pre,2,9,2015,4,31,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,4,V,,,,,G,G,G,,,,,,
pre,2,9,2015,4,32,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,5,FE,,,PF,#REF!,G,G,G,,,,,,
pre,2,9,2015,4,33,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,6,L,,,,,G,G,G,,,,,,
pre,2,9,2015,4,34,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,7,V,,,,,G,G,G,,,,,,
pre,2,9,2015,4,35,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,8,FE,V,,PF,#REF!,G,G,G,,,,,,
pre,2,9,2015,4,36,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,9,FE,,,PF,#REF!,MC1,MC,1,,,,,,
pre,2,9,2015,4,37,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,10,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,4,38,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,11,FE,,,UK,#REF!,TC1,TC,1,,,,,,
pre,2,9,2015,4,39,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,12,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,4,40,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,13,FO,,,,,G,G,G,,,,,,
pre,2,9,2015,4,41,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,14,V,,,,,G,G,G,,,,,,
pre,2,9,2015,4,42,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,15,FE,V,,PF,#REF!,G,G,G,,,,,,
pre,2,9,2015,4,43,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,16,FE,,,PF,#REF!,G,G,G,,,,,,
pre,2,9,2015,4,44,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,17,FE,V,,PF,#REF!,G,G,G,,,,,,
pre,2,9,2015,4,45,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,18,SC,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,4,46,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,19,FE,,,PF,#REF!,MC1,MC,1,,,,,,
pre,2,9,2015,4,47,PM,140310,CHIFUNDO,DAN,SU,W,MA,F,J,0,4,20,FO,,,,,G,G,G,,,,,,
pre,2,9,2015,5,7,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,1,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,5,8,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,2,L,,,,,TC1,TC,1,,,,,,
pre,2,9,2015,5,9,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,3,V,,,,,TC1,TC,1,,,,,,
pre,2,9,2015,5,10,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,4,V,,,,,NS1,NS,1,,,,,,
pre,2,9,2015,5,11,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,5,V,,,,,NS1,NS,1,,,,,,
pre,2,9,2015,5,12,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,6,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,5,13,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,7,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,5,14,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,8,L,,,,,G,G,G,,,,,,
pre,2,9,2015,5,15,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,9,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,16,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,10,L,,,,,MC2,MC,2,,,,,,
pre,2,9,2015,5,17,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,11,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,18,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,12,FE,,,TB,#REF!,MC2,MC,2,,,,,,
pre,2,9,2015,5,19,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,13,FO,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,20,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,14,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,21,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,15,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,22,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,16,FO,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,23,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,17,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,24,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,18,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,25,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,19,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,26,PM,140311,CHIFUNDO,DAN,SU,W,MG,M,SA,0,4,20,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,34,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,1,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,5,35,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,2,L,,,,,G,G,G,,,,,,
pre,2,9,2015,5,36,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,3,V,,,,,NS1,NS,1,,,,,,
pre,2,9,2015,5,37,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,4,L,,,,,NS1,NS,1,,,,,,
pre,2,9,2015,5,38,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,5,V,,,,,MC1,MC,1,,,,,,
pre,2,9,2015,5,39,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,6,V,,,,,MC2,MC,2,,,,,,
pre,2,9,2015,5,40,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,7,V,,,,,MC2,MC,2,,,,,,
pre,2,9,2015,5,41,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,8,V,,,,,MC2,MC,2,,,,,,
pre,2,9,2015,5,42,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,9,L,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,43,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,10,V,C,TO,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,44,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,11,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,45,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,12,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,46,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,13,V,,,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,47,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,14,V,C,TO,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,48,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,15,MP-,,JA,,,TC2,TC,2,,,,,,
pre,2,9,2015,5,49,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,16,L,,,,,G,G,G,,,,,,
pre,2,9,2015,5,50,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,17,OS,,,,,,,,,,,,,
pre,2,9,2015,5,51,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,18,V,,,,,MC2,MC,2,,,,,,
pre,2,9,2015,5,52,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,19,OS,,,,,,,,,,,,,
pre,2,9,2015,5,53,PM,140312,CHIFUNDO,DAN,SU/W,W,AU,F,A,0,4,20,OS,,,,,,,,,,,,,
pre,3,9,2015,9,0,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,1,PL,,I,,,LC1,LC,1,,,,,DAN ON SITE. I = INFANT,
pre,3,9,2015,9,1,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,2,V,,,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,2,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,3,V,,,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,3,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,4,V,,,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,4,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,5,V,C,I,,,LC1,LC,1,,,,,I = INFANT,
pre,3,9,2015,9,5,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,6,V,,,,,G,G,G,,,,,,
pre,3,9,2015,9,6,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,7,V,,,,,G,G,G,,,,,,
pre,3,9,2015,9,7,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,8,FO,,,,,G,G,G,,,,,,
pre,3,9,2015,9,8,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,9,FO,,,,,G,G,G,,,,,,
pre,3,9,2015,9,9,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,10,FO,,,,,G,G,G,,,,,,
pre,3,9,2015,9,10,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,11,FO,,,,,G,G,G,,,,,,
pre,3,9,2015,9,11,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,12,FO,,,,,G,G,G,,,,,,
pre,3,9,2015,9,12,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,13,FO,,,,,G,G,G,,,,,,
pre,3,9,2015,9,13,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,14,FO,,,,,G,G,G,,,,,,
pre,3,9,2015,9,14,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,15,FO,,,,,G,G,G,,,,,,
pre,3,9,2015,9,15,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,16,V,,,,,G,G,G,,,,,,
pre,3,9,2015,9,16,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,17,V,,,,,G,G,G,,,,,,
pre,3,9,2015,9,17,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,18,V,,,,,G,G,G,,,,,,
pre,3,9,2015,9,18,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,19,FO,,,,,G,G,G,,,,,,
pre,3,9,2015,9,19,AM,140401,NIKA,CHIFUNDO,SU,W,MG,M,SA,0,2,20,MP-,,PO,,,G,G,G,,,,,,
pre,3,9,2015,9,26,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,1,FE,C,TO,PF,#REF!,MC1,MC,1,,,,,DAN ON SITE,
pre,3,9,2015,9,27,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,2,FE,V,,PF,#REF!,MC1,MC,1,,,,,,
pre,3,9,2015,9,28,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,3,FE,V,,PF,#REF!,MC1,MC,1,,,,,,
pre,3,9,2015,9,29,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,4,FE,,,PF,#REF!,MC1,MC,1,,,,,,
pre,3,9,2015,9,30,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,5,FE,V,,PF,#REF!,MC1,MC,1,,,,,,
pre,3,9,2015,9,31,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,6,FE,V,,PF,#REF!,MC1,MC,1,,,,,,
pre,3,9,2015,9,32,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,7,FE,V,,PF,#REF!,MC1,MC,1,,,,,,
pre,3,9,2015,9,33,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,8,V,,,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,34,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,9,V,,,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,35,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,10,V,C,I/BL,,,LC1,LC,1,,,,,I = INFANT,
pre,3,9,2015,9,36,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,11,FE,V,,PF,#REF!,LC1,LC,1,,,,,,
pre,3,9,2015,9,37,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,12,V,C,I,,,LC1,LC,1,,,,,I = INFANT,
pre,3,9,2015,9,38,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,13,V,,,,,G,G,G,,,,,,
pre,3,9,2015,9,39,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,14,V,C,BL,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,40,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,15,V,C,,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,41,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,16,G-,,BL,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,42,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,17,V,,,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,43,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,18,SG,,,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,44,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,19,V,,,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,45,AM,140402,NIKA,CHIFUNDO,SU/W,W,ED,F,J,0,2,20,G-,,BL,,,LC1,LC,1,,,,,,
pre,3,9,2015,9,54,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,1,R,,,,,MC1,MC,1,,,,,DAN ON SITE,
pre,3,9,2015,9,55,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,2,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,9,56,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,3,R,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,9,57,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,4,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,9,58,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,5,R,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,9,59,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,6,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,0,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,7,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,1,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,8,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,2,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,9,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,3,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,10,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,4,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,11,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,5,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,12,R,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,6,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,13,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,7,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,14,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,8,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,15,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,9,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,16,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,10,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,17,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,11,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,18,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,12,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,19,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,13,AM,140403,NIKA,CHIFUNDO,SU/W,H,BT,M,A,0,2,20,V,,,,,MC1,MC,1,,,,,,
pre,3,9,2015,10,22,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,1,G-,,PO,,,TC1,TC,1,,,,,DAN ON SITE,
pre,3,9,2015,10,23,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,2,G-,,PO,,,TC1,TC,1,,,,,,
pre,3,9,2015,10,24,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,3,G-,,PO,,,TC1,TC,1,,,,,,
pre,3,9,2015,10,25,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,4,G-,,PO,,,TC1,TC,1,,,,,,
pre,3,9,2015,10,26,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,5,V,,,,,TC1,TC,1,,,,,,
pre,3,9,2015,10,27,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,6,V,,,,,TC1,TC,1,,,,,,
pre,3,9,2015,10,28,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,7,L,,,,,TC1,TC,1,,,,,,
pre,3,9,2015,10,29,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,8,V,,,,,TC2,TC,2,,,,,,
pre,3,9,2015,10,30,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,9,V,,,,,TC2,TC,2,,,,,,
pre,3,9,2015,10,31,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,10,G-,,PO,,,TC2,TC,2,,,,,,
pre,3,9,2015,10,32,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,11,G-,,PO,,,TC2,TC,2,,,,,,
pre,3,9,2015,10,33,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,12,V,C,PO,,,TC2,TC,2,,,,,,
pre,3,9,2015,10,34,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,13,G-,,PO,,,TC2,TC,2,,,,,,
pre,3,9,2015,10,35,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,14,V,C,PO,,,TC2,TC,2,,,,,,
pre,3,9,2015,10,36,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,15,V,C,PO,,,TC2,TC,2,,,,,,
pre,3,9,2015,10,37,AM,140404,NIKA,CHIFUNDO,SU/W,H,BO,F,J,0,2,16,V,C,PO,,,TC2,TC,2,,,,,,
