RELEASE,DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,BEHAVIOUR 2,ASSOCIATION,FOOD TYPE,FOOD Type 2,POSITION IN CANOPY,Position2,Position3,PLANT SPECIES,PLANT SPECIES SAT ON,G.P.S. Location,,NOteS,Date End
POST,19,3,2016,15,10,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,4,G+,G-,AL/BM,,,MMS,,,,,,,,2016-08-19
POST,19,3,2016,15,11,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,5,G+,G-,AL/BM,,,MMS,,,,,,,,2016-08-19
POST,19,3,2016,15,12,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,6,G+,G-,AL/BM,,,MMS,,,,,,,,2016-08-19
POST,19,3,2016,15,13,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,7,G+,G-,AL/BM,,,MMS,,,,,,,,2016-08-19
POST,19,3,2016,15,14,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,8,G-,,AL,,,MMS,,,,,,,,2016-08-19
POST,19,3,2016,15,15,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,9,G-,,AL,,,MMS,,,,,,,,2016-08-19
POST,19,3,2016,15,16,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,10,G-,,AL,,,MMS,,,,,,,,2016-08-19
POST,19,3,2016,15,17,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,11,G+,,AL,,,MMS,,,,,,,,2016-08-19
POST,19,3,2016,15,18,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,12,V,,,,,MMS,,,,,,,,2016-08-19
POST,19,3,2016,15,19,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,13,FE,,,TB,,LC1,,,,,,,,2016-08-19
POST,19,3,2016,15,20,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,14,V,,,,,LC1,,,,,,,,2016-08-19
POST,19,3,2016,15,21,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,15,V,,,,,LC1,,,,,,,,2016-08-19
POST,19,3,2016,15,22,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,16,V,,,,,LC1,,,,,,,,2016-08-19
POST,19,3,2016,15,23,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,17,V,,,,,LC1,,,,,,,,2016-08-19
POST,19,3,2016,15,24,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,18,V,,,,,LC1,,,,,,,,2016-08-19
POST,19,3,2016,15,25,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,19,V,,,,,LC1,,,,,,,,2016-08-19
POST,19,3,2016,15,26,PM,370604,AMANDA,PILIRANI,SU,W,TO,F,A,,4,20,V,,,,,MMS,,,,,,,,2016-08-19
POST,19,3,2016,9,13,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,1,V,,,,,TC1,,,,,0507121 X 8554589,,,2016-09-25
POST,19,3,2016,9,14,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,2,V,,,,,TC1,,,,,,,,2016-09-25
POST,19,3,2016,9,15,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,3,V,,,,,TC1,,,,,,,,2016-09-25
POST,19,3,2016,9,16,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,4,V,,,,,TC1,,,,,,,,2016-09-25
POST,19,3,2016,9,17,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,5,FO,,,,,MC1,,,,,,,,2016-09-25
POST,19,3,2016,9,18,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,6,FE,,,FR,,MC1,,,,,,,,2016-09-25
POST,19,3,2016,9,19,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,7,V,,,,,MC2,,,,,,,,2016-09-25
POST,19,3,2016,9,20,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,8,OS,,,,,,,,,,,,,2016-09-25
POST,19,3,2016,9,21,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,9,OS,,,,,,,,,,,,,2016-09-25
POST,19,3,2016,9,22,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,10,OS,,,,,,,,,,,,,2016-09-25
POST,19,3,2016,9,23,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,11,V,,,,,TC2,,,,,,,,2016-09-25
POST,19,3,2016,9,24,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,12,V,,,,,MC2,,,,,,,,2016-09-25
POST,19,3,2016,9,25,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,13,FE,,,FR,,MC1,,,,,,,,2016-09-25
POST,19,3,2016,9,26,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,14,OS,,,,,,,,,,,,,2016-09-25
POST,19,3,2016,9,27,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,15,OS,,,,,,,,,,,,,2016-09-25
POST,19,3,2016,9,28,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,16,OS,,,,,,,,,,,,,2016-09-25
POST,19,3,2016,9,29,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,17,OS,,,,,,,,,,,,,2016-09-25
POST,19,3,2016,9,30,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,18,OS,,,,,,,,,,,,,2016-09-25
POST,19,3,2016,9,31,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,19,OS,,,,,,,,,,,,,2016-09-25
POST,19,3,2016,9,32,AM,370601,AMANDA,PILIRANI,SU,W,BM,F,A,,2,20,OS,,,,,,,,,,,,,2016-09-25
POST,19,3,2016,10,25,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,1,FO,,,,,TC1,,,,,0507499 X 8554308,,,2016-11-01
POST,19,3,2016,10,26,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,2,V,,,,,MC1,,,,,,,,2016-11-01
POST,19,3,2016,10,27,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,3,FO,,,,,TC1,,,,,,,,2016-11-01
POST,19,3,2016,10,28,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,4,V,,,,,LC1,,,,,,,,2016-11-01
POST,19,3,2016,10,29,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,5,FE,,,FL,,G,,,,,,,,2016-11-01
POST,19,3,2016,10,30,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,6,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,10,31,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,7,L,,,,,G,,,,,,,,2016-11-01
POST,19,3,2016,10,32,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,8,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,10,33,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,9,FO,,,,,G,,,,,,,,2016-11-01
POST,19,3,2016,10,34,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,10,FO,,,,,G,,,,,,,,2016-11-01
POST,19,3,2016,10,35,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,11,V,,,,,MC1,,,,,,,,2016-11-01
POST,19,3,2016,10,36,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,12,L,,,,,TC1,,,,,,,,2016-11-01
POST,19,3,2016,10,37,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,13,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,10,38,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,14,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,10,39,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,15,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,10,40,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,16,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,10,41,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,17,L,,,,,G,,,,,,,,2016-11-01
POST,19,3,2016,10,42,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,18,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,10,43,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,19,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,10,44,AM,370602,AMANDA,PILIRANI,SU,W,AM,F,A,,2,20,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,15,31,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,1,FE,,,G,,G,,,,,REL ENCL,,,2016-11-01
POST,19,3,2016,15,32,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,2,V,,,,,TC1,,,,,,,,2016-11-01
POST,19,3,2016,15,33,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,3,FO,,,,,G,,,,,,,,2016-11-01
POST,19,3,2016,15,34,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,4,FO,,,,,G,,,,,,,,2016-11-01
POST,19,3,2016,15,35,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,5,L,,,,,G,,,,,,,,2016-11-01
POST,19,3,2016,15,36,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,6,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,15,37,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,7,V,,,,,LC1,,,,,,,,2016-11-01
POST,19,3,2016,15,38,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,8,L,,,,,LC1,,,,,,,,2016-11-01
POST,19,3,2016,15,39,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,9,V,,,,,LC1,,,,,,,,2016-11-01
POST,19,3,2016,15,40,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,10,FO,,,,,G,,,,,,,,2016-11-01
POST,19,3,2016,15,41,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,11,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,15,42,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,12,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,15,43,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,13,V,,,,,LC1,,,,,,,,2016-11-01
POST,19,3,2016,15,44,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,14,V,,,,,LC1,,,,,,,,2016-11-01
POST,19,3,2016,15,45,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,15,L,,,,,LC1,,,,,,,,2016-11-01
POST,19,3,2016,15,46,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,16,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,15,47,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,17,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,15,48,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,18,FO,,,,,G,,,,,,,,2016-11-01
POST,19,3,2016,15,49,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,19,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,15,50,PM,370605,AMANDA,PILIRANI,SU,W,ED,F,J,,4,20,OS,,,,,,,,,,,,,2016-11-01
POST,19,3,2016,16,03,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,1,FO,,,,,TC1,,,,,REL ENCL,,,2016-10-01
POST,19,3,2016,16,04,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,2,FO,,,,,TC1,,,,,,,,2016-10-01
POST,19,3,2016,16,05,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,3,FO,,,,,TC1,,,,,,,,2016-10-01
POST,19,3,2016,16,06,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,4,FE,,,TB,,TC1,,,,,,,,2016-10-01
POST,19,3,2016,16,07,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,5,FO,,,,,TC1,,,,,,,,2016-10-01
POST,19,3,2016,16,08,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,6,L,,,,,TC1,,,,,,,,2016-10-01
POST,19,3,2016,16,09,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,7,FO,,,,,MC1,,,,,,,,2016-10-01
POST,19,3,2016,16,10,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,8,FO,,,,,MC1,,,,,,,,2016-10-01
POST,19,3,2016,16,11,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,9,FE,,,TB,,MC2,,,,,,,,2016-10-01
POST,19,3,2016,16,12,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,10,FO,,,,,MC2,,,,,,,,2016-10-01
POST,19,3,2016,16,13,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,11,FO,,,,,MC2,,,,,,,,2016-10-01
POST,19,3,2016,16,14,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,12,FE,,,TB,,MC2,,,,,,,,2016-10-01
POST,19,3,2016,16,15,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,13,L,,,,,MC1,,,,,,,,2016-10-01
POST,19,3,2016,16,16,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,14,OS,,,,,,,,,,,,,2016-10-01
POST,19,3,2016,16,17,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,15,V,,,,,TC1,,,,,,,,2016-10-01
POST,19,3,2016,16,18,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,16,OS,,,,,,,,,,,,,2016-10-01
POST,19,3,2016,16,19,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,17,OS,,,,,,,,,,,,,2016-10-01
POST,19,3,2016,16,20,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,18,OS,,,,,,,,,,,,,2016-10-01
POST,19,3,2016,16,21,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,19,OS,,,,,,,,,,,,,2016-10-01
POST,19,3,2016,16,22,PM,370606,AMANDA,PILIRANI,CL,W,BO,F,A,,4,20,OS,,,,,,,,,,,,,2016-10-01
POST,21,3,2016,10,56,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,1,V,,,,,MMS,,,,,0507230 X 8554777,,,2016-11-01
POST,21,3,2016,10,57,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,2,V,,,,,MMS,,,,,,,,2016-11-01
POST,21,3,2016,10,58,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,3,L,,,,,MMS,,,,,,,,2016-11-01
POST,21,3,2016,10,59,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,4,SC,,,,,MMS,,,,,,,,2016-11-01
POST,21,3,2016,11,00,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,5,L,,,,,G,,,,,,,,2016-11-01
POST,21,3,2016,11,01,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,6,FO,,,,,G,,,,,,,,2016-11-01
POST,21,3,2016,11,02,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,7,OS,,,,,,,,,,,,,2016-11-01
POST,21,3,2016,11,03,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,8,OS,,,,,,,,,,,,,2016-11-01
POST,21,3,2016,11,04,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,9,OS,,,,,,,,,,,,,2016-11-01
POST,21,3,2016,11,05,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,10,OS,,,,,,,,,,,,,2016-11-01
POST,21,3,2016,11,06,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,11,V,,,,,LC1,,,,,,,,2016-11-01
POST,21,3,2016,11,07,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,12,V,,,,,LC1,,,,,,,,2016-11-01
POST,21,3,2016,11,08,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,13,FE,,,TB,,TC1,,,,,,,,2016-11-01
POST,21,3,2016,11,09,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,14,V,,,,,MC1,,,,,,,,2016-11-01
POST,21,3,2016,11,10,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,15,V,,,,,MC1,,,,,,,,2016-11-01
POST,21,3,2016,11,11,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,16,L,,,,,MC1,,,,,,,,2016-11-01
POST,21,3,2016,11,12,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,17,FO,,,,,LC1,,,,,,,,2016-11-01
POST,21,3,2016,11,13,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,18,FE,,,,,G,,,,,,,,2016-11-01
POST,21,3,2016,11,14,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,19,L,,,,,G,,,,,,,,2016-11-01
POST,21,3,2016,11,15,AM,380101,PILIRANI,,CL,W,AU,F,A,,2,20,V,,,,,G,,,,,,,,2016-11-01
POST,21,3,2016,15,03,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,1,V,,,,,MC2,,,,,REL ENCL,,,2016-11-01
POST,21,3,2016,15,04,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,2,V,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,05,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,3,SG,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,06,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,4,V,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,07,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,5,V,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,08,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,6,V,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,09,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,7,R,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,10,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,8,R,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,11,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,9,V,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,12,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,10,V,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,13,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,11,V,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,14,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,12,V,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,15,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,13,R,,,,,MC2,,,,,,,,2016-11-01
POST,21,3,2016,15,16,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,14,L,,,,,LC1,,,,,,,,2016-11-01
POST,21,3,2016,15,17,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,15,L,,,,,G,,,,,,,,2016-11-01
POST,21,3,2016,15,18,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,16,OS,,,,,,,,,,,,,2016-11-01
POST,21,3,2016,15,19,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,17,OS,,,,,,,,,,,,,2016-11-01
POST,21,3,2016,15,20,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,18,L,,,,,G,,,,,,,,2016-11-01
POST,21,3,2016,15,21,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,19,V,,,,,G,,,,,,,,2016-11-01
POST,21,3,2016,15,22,PM,380102,PILIRANI,,SU/CL,W,PO,M,A,,4,20,L,,,,,G,,,,,,,,2016-11-01
POST,21,3,2016,15,27,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,1,FO,,,,,MC1,,,,,0507223 X 8554861,,,2016-08-19
POST,21,3,2016,15,28,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,2,FE,,,FR,,MC1,,,,,,,,2016-08-19
POST,21,3,2016,15,29,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,3,FE,,,FR,,MC1,,,,,,,,2016-08-19
POST,21,3,2016,15,30,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,4,V,,,,,MC1,,,,,,,,2016-08-19
POST,21,3,2016,15,31,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,5,V,,,,,MC1,,,,,,,,2016-08-19
POST,21,3,2016,15,32,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,6,L,,,,,LC1,,,,,,,,2016-08-19
POST,21,3,2016,15,33,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,7,V,,,,,LC1,,,,,,,,2016-08-19
POST,21,3,2016,15,34,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,8,FO,,,,,LC1,,,,,,,,2016-08-19
POST,21,3,2016,15,35,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,9,FE,,,FR,,LC1,,,,,,,,2016-08-19
POST,21,3,2016,15,36,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,10,V,,,,,LC1,,,,,,,,2016-08-19
POST,21,3,2016,15,37,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,11,OS,,,,,,,,,,,,,2016-08-19
POST,21,3,2016,15,38,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,12,OS,,,,,,,,,,,,,2016-08-19
POST,21,3,2016,15,39,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,13,OS,,,,,,,,,,,,,2016-08-19
POST,21,3,2016,15,40,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,14,OS,,,,,,,,,,,,,2016-08-19
POST,21,3,2016,15,41,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,15,OS,,,,,,,,,,,,,2016-08-19
POST,21,3,2016,15,42,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,16,OS,,,,,,,,,,,,,2016-08-19
POST,21,3,2016,15,43,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,17,FO,,,,,G,,,,,,,,2016-08-19
POST,21,3,2016,15,44,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,18,L,,,,,G,,,,,,,,2016-08-19
POST,21,3,2016,15,45,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,19,OS,,,,,,,,,,,,,2016-08-19
POST,21,3,2016,15,46,PM,380103,PILIRANI,,CL,W,TO,F,A,,4,20,OS,,,,,,,,,,,,,2016-08-19
POST,21,3,2016,15,33,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,1,FO,,,,,G,,,,,0507220 X 8554868,,,2016-08-22
POST,21,3,2016,15,34,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,2,L,,,,,G,,,,,,,,2016-08-22
POST,21,3,2016,15,35,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,3,FE,,,UK,,G,,,,,,,,2016-08-22
POST,21,3,2016,15,36,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,4,L,,,,,G,,,,,,,,2016-08-22
POST,21,3,2016,15,37,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,5,OS,,,,,,,,,,,,,2016-08-22
POST,21,3,2016,15,38,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,6,FE,,,G,,G,,,,,,,,2016-08-22
POST,21,3,2016,15,39,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,7,OS,,,,,,,,,,,,,2016-08-22
POST,21,3,2016,15,40,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,8,FO,,,,,G,,,,,,,,2016-08-22
POST,21,3,2016,15,41,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,9,L,,,,,LC1,,,,,,,,2016-08-22
POST,21,3,2016,15,42,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,10,FE,,,FR,,LC1,,,,,,,,2016-08-22
POST,21,3,2016,15,43,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,11,V,,,,,LC1,,,,,,,,2016-08-22
POST,21,3,2016,15,44,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,12,V,,,,,LC1,,,,,,,,2016-08-22
POST,21,3,2016,15,45,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,13,FE,,,FR,,LC1,,,,,,,,2016-08-22
POST,21,3,2016,15,46,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,14,L,,,,,LC1,,,,,,,,2016-08-22
POST,21,3,2016,15,47,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,15,FE,,,FR,,LC1,,,,,,,,2016-08-22
POST,21,3,2016,15,48,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,16,V,,,,,LC1,,,,,,,,2016-08-22
POST,21,3,2016,15,49,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,17,V,,,,,LC1,,,,,,,,2016-08-22
POST,21,3,2016,15,50,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,18,FO,,,,,LC1,,,,,,,,2016-08-22
POST,21,3,2016,15,51,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,19,OS,,,,,,,,,,,,,2016-08-22
POST,21,3,2016,15,52,PM,380104,PILIRANI,,SU,W,MG,M,SA,,4,20,L,,,,,G,,,,,,,,2016-08-22
POST,22,3,2016,6,36,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,1,FE,,,PF,,MMS,,,,,REL ENCL,,,2016-08-22
POST,22,3,2016,6,37,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,2,FE,,,PF,,G,,,,,,,,2016-08-22
POST,22,3,2016,6,38,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,3,FO,,,,,G,,,,,,,,2016-08-22
POST,22,3,2016,6,39,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,4,FE,,,PF,,G,,,,,,,,2016-08-22
POST,22,3,2016,6,40,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,5,FE,,,PF,,G,,,,,,,,2016-08-22
POST,22,3,2016,6,41,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,6,V,,,,,MMS,,,,,,,,2016-08-22
POST,22,3,2016,6,42,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,7,FE,,,PF,,MMS,,,,,,,,2016-08-22
POST,22,3,2016,6,43,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,8,FE,V,,PF,,MMS,,,,,,,,2016-08-22
POST,22,3,2016,6,44,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,9,FE,,,PF,,MMS,,,,,,,,2016-08-22
POST,22,3,2016,6,45,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,10,FO,,,,,G,,,,,,,,2016-08-22
POST,22,3,2016,6,46,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,11,FE,,,PF,,G,,,,,,,,2016-08-22
POST,22,3,2016,6,47,AM,380201,AMANDA,PILIRANI,CL,C,MG,M,SA,,1,12,FO,,,,,G,,,,,,,,2016-08-22
