obsid,DAY,MONTH,YEAR,date,hour,minute,,time,dayperiod,focal reference,observer1,observer2,weather,temp,FOCAL ID,sex,age,sampleperiod,focalmin,BEHAVIOUR,ASSOCIATION,conflict outcome,G.P.S. Location,,Notes,,,,
5642,29,7,2015,29-Jul-15,12,0,:,12:0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,3,6,PL,I,,,,"I = INAFNT, PLAYING WITH INFANT AND ED AT THE SAME TIME",,,,
5643,29,7,2015,29-Jul-15,12,0,:,12:0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,3,6,PL,ED,,,,PLAYING WITH INFANT AND ED AT THE SAME TIME,,,,
5644,29,7,2015,29-Jul-15,12,0,:,12:0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,3,8,PL,ED,,,,,,,,
5645,29,7,2015,29-Jul-15,12,0,:,12:0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,3,9,PL,ED,,,,,,,,
5646,29,7,2015,29-Jul-15,12,0,:,12:0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,3,17,SC,,,,,,,,,
5647,29,7,2015,29-Jul-15,12,0,:,12:0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,3,17,G-,AL,,,,,,,,
5648,29,7,2015,29-Jul-15,12,0,:,12:0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,3,18,G-,AL,,,,,,,,
5649,29,7,2015,29-Jul-15,12,0,:,12:0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,3,18,SC,,,,,,,,,
5650,29,7,2015,29-Jul-15,12,0,:,12:0,PM,090307,CHIFUNDO,CHIFUNDO,SU/W,H,MA,F,J,3,19,G-,AL,,,,,,,,
5651,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,0,SC,,,,,,,,,
5652,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,3,SC,,,,,,,,,
5653,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,4,SC,,,,,,,,,
5654,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,5,SC,,,,,,,,,
5655,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,7,SC,,,,,,,,,
5656,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,12,PL,I,,,,I = INFANT,,,,
5657,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,13,PL,I,,,,I = INFANT,,,,
5658,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,15,PL,I,,,,I = INFANT,,,,
5659,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,16,PL,I,,,,PLAYIN WITH 2 INFANTS AT THE SAME TIME,,,,
5660,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,17,PL,I,,,,I = INFANT,,,,
5661,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,18,PL,I,,,,I = INFANT,,,,
5662,29,7,2015,29-Jul-15,1,14,:,1:14,PM,090308,CHIFUNDO,NIKA,SU,H,KO,F,J,3,19,PL,I,,,,I = INFANT,,,,
5663,29,7,2015,29-Jul-15,1,40,:,1:40,PM,090309,CHIFUNDO,NIKA,SU/W,H,TI,F,A,3,3,MP-,PO,2,,,PO WAS FOLLOWING ZI WHILE MAKING THREATS. TI MADE PLACE,,,,
5664,29,7,2015,29-Jul-15,1,40,:,1:40,PM,090309,CHIFUNDO,NIKA,SU/W,H,TI,F,A,3,6,SC,,,,,,,,,
5665,29,7,2015,29-Jul-15,1,40,:,1:40,PM,090309,CHIFUNDO,NIKA,SU/W,H,TI,F,A,3,6,SC,,,,,,,,,
5666,29,7,2015,29-Jul-15,1,40,:,1:40,PM,090309,CHIFUNDO,NIKA,SU/W,H,TI,F,A,3,11,MP-,BM,2,,,,,,,
5667,29,7,2015,29-Jul-15,1,40,:,1:40,PM,090309,CHIFUNDO,NIKA,SU/W,H,TI,F,A,3,14,MP-,TO,2,,,,,,,
5668,29,7,2015,29-Jul-15,2,2,:,2:2,PM,090310,CHIFUNDO,NIKA,SU,H,MG,M,SA,3,7,SC,,,,,,,,,
5669,29,7,2015,29-Jul-15,2,2,:,2:2,PM,090310,CHIFUNDO,NIKA,SU,H,MG,M,SA,3,8,SC,,,,,,,,,
5670,29,7,2015,29-Jul-15,2,2,:,2:2,PM,090310,CHIFUNDO,NIKA,SU,H,MG,M,SA,3,9,MP-,AU,2,,,,,,,
5671,29,7,2015,29-Jul-15,2,2,:,2:2,PM,090310,CHIFUNDO,NIKA,SU,H,MG,M,SA,3,15,SC,,,,,,,,,
5672,29,7,2015,29-Jul-15,2,2,:,2:2,PM,090310,CHIFUNDO,NIKA,SU,H,MG,M,SA,3,18,TH+,MA,1,,,,,,,
5673,29,7,2015,29-Jul-15,2,2,:,2:2,PM,090310,CHIFUNDO,NIKA,SU,H,MG,M,SA,3,18,TH-,ZI,0,,,,,,,
5674,29,7,2015,29-Jul-15,2,2,:,2:2,PM,090310,CHIFUNDO,NIKA,SU,H,MG,M,SA,3,18,TH-,BO,0,,,,,,,
5675,29,7,2015,29-Jul-15,2,2,:,2:2,PM,090310,CHIFUNDO,NIKA,SU,H,MG,M,SA,3,18,TH-,ZI,0,,,,,,,
5676,29,7,2015,29-Jul-15,2,2,:,2:2,PM,090310,CHIFUNDO,NIKA,SU,H,MG,M,SA,3,19,TH-,BO,0,,,,,,,
5677,29,7,2015,29-Jul-15,2,25,:,2:25,PM,090311,CHIFUNDO,NIKA,SU,H,BM,F,A,3,1,SC,,,,,,,,,
5678,29,7,2015,29-Jul-15,2,25,:,2:25,PM,090311,CHIFUNDO,NIKA,SU,H,BM,F,A,3,12,MP+,MG,1,,,,,,,
5679,29,7,2015,29-Jul-15,2,25,:,2:25,PM,090311,CHIFUNDO,NIKA,SU,H,BM,F,A,3,18,SC,,,,,,,,,
5680,29,7,2015,29-Jul-15,2,25,:,2:25,PM,090311,CHIFUNDO,NIKA,SU,H,BM,F,A,3,18,YA,,,,,,,,,
5681,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,0,SC,,,,,,,,,
5682,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,3,G+,JA,,,,,,,,
5683,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,3,SC,,,,,,,,,
5684,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,4,G-,I,,,,I = INFANT,,,,
5685,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,4,G-,I,,,,I = INFANT,,,,
5686,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,5,G-,I,,,,I = INFANT,,,,
5687,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,6,SC,,,,,,,,,
5688,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,7,SG,,,,,,,,,
5689,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,7,G-,I,,,,I = INFANT,,,,
5690,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,8,SC,,,,,,,,,
5691,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,9,SC,,,,,,,,,
5692,29,7,2015,29-Jul-15,2,49,:,2:49,PM,090312,CHIFUNDO,NIKA,SU,W,TO,F,A,3,18,G-,I,,,,I = INFANT,,,,
5693,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,1,YA,,,,,,,,,
5694,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,3,MP+,BT,1,,,,,,,
5695,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,3,TH-,BT,1,,,,,,,
5696,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,4,MP+,BT,1,,,,,,,
5697,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,4,MP-,BT,2,,,,,,,
5698,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,6,MP+,BT,1,,,,,,,
5699,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,6,SC,,,,,,,,,
5700,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,8,MP-,BT,2,,,,,,,
5701,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,9,MP+,BT,1,,,,,,,
5702,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,11,TH-,BT,0,,,,,,,
5703,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,11,SC,,,,,,,,,
5704,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,13,YA,,,,,,,,,
5705,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,14,SC,,,,,,,,,
5706,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,17,SC,,,,,,,,,
5707,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,17,TH+,BT,0,,,,,,,
5708,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,17,MP+,BT,1,,,,,,,
5709,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,17,MP+,BT,1,,,,,,,
5710,30,7,2015,30-Jul-15,6,4,:,6:4,AM,090401,NIKA,CHIFUNDO,SU,C,ZI,M,A,1,18,SC,,,,,,,,,
5711,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,0,G-,BO,,,,,,,,
5712,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,1,G-,BO,,,,,,,,
5713,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,2,G-,BO,,,,,,,,
5714,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,3,G-,BO,,,,,,,,
5715,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,4,G-,BO,,,,,,,,
5716,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,6,SC,,,,,,,,,
5717,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,6,G-,BO,,,,,,,,
5718,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,7,G-,BO,,,,,,,,
5719,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,8,G-,BO,,,,,,,,
5720,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,11,SC,,,,,,,,,
5721,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,11,SC,,,,,,,,,
5722,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,11,SC,,,,,,,,,
5723,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,12,SC,,,,,,,,,
5724,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,12,SC,,,,,,,,,
5725,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,14,G-,I,,,,I = INFANT,,,,
5726,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,15,G-,I,,,,I = INFANT,,,,
5727,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,16,G-,I,,,,I = INFANT,,,,
5728,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,16,SG,,,,,,,,,
5729,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,16,SC,,,,,,,,,
5730,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,17,G-,I,,,,I = INFANT,,,,
5731,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,18,G-,I,,,,I = INFANT,,,,
5732,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,18,SC,,,,,,,,,
5733,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,19,MP-,BL,2,,,I = INFANT,,,,
5734,30,7,2015,30-Jul-15,6,31,:,6:31,AM,090402,NIKA,CHIFUNDO,SU,C,TI,F,A,1,19,MP-,BL,2,,,,,,,
5735,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,1,SC,,,,,,,,,
5736,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,1,SC,,,,,,,,,
5737,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,2,SC,,,,,,,,,
5738,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,2,SC,,,,,,,,,
5739,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,3,SG,,,,,,,,,
5740,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,4,SG,,,,,,,,,
5741,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,4,SC,,,,,,,,,
5742,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,5,SG,,,,,,,,,
5743,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,5,SC,,,,,,,,,
5744,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,10,SC,,,,,,,,,
5745,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,17,SG,,,,,,,,,
5746,30,7,2015,30-Jul-15,6,57,:,6:57,AM,090403,NIKA,CHIFUNDO,SU,W,BT,M,A,1,19,SG,,,,,,,,,
5747,30,7,2015,30-Jul-15,7,24,:,7:24,AM,090404,NIKA,CHIFUNDO,SU,W,BO,F,J,1,5,SC,PO,,,,,,,,
5748,30,7,2015,30-Jul-15,7,24,:,7:24,AM,090404,NIKA,CHIFUNDO,SU,W,BO,F,J,1,5,SC,PO,,,,,,,,
5749,30,7,2015,30-Jul-15,7,24,:,7:24,AM,090404,NIKA,CHIFUNDO,SU,W,BO,F,J,1,12,G-,PO,,,,,,,,
5750,30,7,2015,30-Jul-15,7,24,:,7:24,AM,090404,NIKA,CHIFUNDO,SU,W,BO,F,J,1,13,G-,PO,,,,,,,,
5751,30,7,2015,30-Jul-15,7,24,:,7:24,AM,090404,NIKA,CHIFUNDO,SU,W,BO,F,J,1,14,G-,PO,,,,,,,,
5752,30,7,2015,30-Jul-15,7,24,:,7:24,AM,090404,NIKA,CHIFUNDO,SU,W,BO,F,J,1,15,G-,PO,,,,,,,,
5753,30,7,2015,30-Jul-15,7,24,:,7:24,AM,090404,NIKA,CHIFUNDO,SU,W,BO,F,J,1,16,G-,PO,,,,,,,,
5754,30,7,2015,30-Jul-15,7,24,:,7:24,AM,090404,NIKA,CHIFUNDO,SU,W,BO,F,J,1,17,G-,PO,,,,,,,,
5755,30,7,2015,30-Jul-15,7,24,:,7:24,AM,090404,NIKA,CHIFUNDO,SU,W,BO,F,J,1,18,G-,PO,,,,,,,,
5756,30,7,2015,30-Jul-15,7,24,:,7:24,AM,090404,NIKA,CHIFUNDO,SU,W,BO,F,J,1,19,G-,PO,,,,,,,,
5757,30,7,2015,30-Jul-15,7,24,:,7:24,AM,090404,NIKA,CHIFUNDO,SU,W,BO,F,J,1,19,SC,,,,,,,,,
5758,30,7,2015,30-Jul-15,8,34,:,8:34,AM,090405,NIKA,CHIFUNDO,SU,W,JA,M,SA,1,11,SC,,,,,,,,,
5759,30,7,2015,30-Jul-15,8,34,:,8:34,AM,090405,NIKA,CHIFUNDO,SU,W,JA,M,SA,1,17,SC,,,,,,,,,
5760,30,7,2015,30-Jul-15,8,56,:,8:56,AM,090406,NIKA,CHIFUNDO,SU,W,AM,F,A,1,8,SC,,,,,,,,,
5761,30,7,2015,30-Jul-15,8,56,:,8:56,AM,090406,NIKA,CHIFUNDO,SU,W,AM,F,A,1,19,SC,,,,,,,,,
5762,30,7,2015,30-Jul-15,12,1,:,12:1,PM,090407,CHIFUNDO,NIKA,C,H,BA,M,SA,3,4,SC,,,,,,,,,
5763,30,7,2015,30-Jul-15,12,1,:,12:1,PM,090407,CHIFUNDO,NIKA,C,H,BA,M,SA,3,4,SC,,,,,,,,,
5764,30,7,2015,30-Jul-15,12,1,:,12:1,PM,090407,CHIFUNDO,NIKA,C,H,BA,M,SA,3,4,SG,,,,,,,,,
5765,30,7,2015,30-Jul-15,12,1,:,12:1,PM,090407,CHIFUNDO,NIKA,C,H,BA,M,SA,3,4,YA,,,,,,,,,
5766,30,7,2015,30-Jul-15,12,1,:,12:1,PM,090407,CHIFUNDO,NIKA,C,H,BA,M,SA,3,5,SC,,,,,,,,,
5767,30,7,2015,30-Jul-15,12,1,:,12:1,PM,090407,CHIFUNDO,NIKA,C,H,BA,M,SA,3,7,SC,,,,,,,,,
5768,30,7,2015,30-Jul-15,12,1,:,12:1,PM,090407,CHIFUNDO,NIKA,C,H,BA,M,SA,3,13,SC,,,,,,,,,
5769,30,7,2015,30-Jul-15,12,1,:,12:1,PM,090407,CHIFUNDO,NIKA,C,H,BA,M,SA,3,13,SC,,,,,,,,,
5770,30,7,2015,30-Jul-15,12,1,:,12:1,PM,090407,CHIFUNDO,NIKA,C,H,BA,M,SA,3,15,SC,,,,,,,,,
5771,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,2,G-,MA,,,,,,,,
5772,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,3,G-,MA,,,,,,,,
5773,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,4,G-,MA,,,,,,,,
5774,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,4,PL,MA,,,,,,,,
5775,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,4,G-,BO,,,,,,,,
5776,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,5,G-,BO,,,,,,,,
5777,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,6,G-,BO,,,,,,,,
5778,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,6,SC,,,,,,,,,
5779,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,7,G-,BO,,,,,,,,
5780,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,7,MP-,KO,2,,,,,,,
5781,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,7,TH-,KO,2,,,,,,,
5782,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,8,TH-,KO,2,,,,,,,
5783,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,9,MP+,TI,1,,,,,,,
5784,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,13,MP-,BL,2,,,,,,,
5785,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,14,MP-,MG,2,,,,,,,
5786,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,14,TH-,MG,2,,,,,,,
5787,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,16,SG,,,,,SG AN OLD WOUND/SCAR ON HER TAIL,,,,
5788,30,7,2015,30-Jul-15,12,30,:,12:30,PM,090408,CHIFUNDO,NIKA,C,H,BM,F,A,3,16,SC,,,,,,,,,
5789,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,0,PL,I,,,,I = INFANT,,,,
5790,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,1,PL,I,,,,I = INFANT,,,,
5791,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,1,PL,BM,,,,,,,,
5792,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,2,PL,BM,,,,,,,,
5793,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,3,PL,BM,,,,,,,,
5794,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,4,PL,BM,,,,,,,,
5795,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,4,PL,ED,,,,,,,,
5796,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,5,PL,ED,,,,I = INFANT,,,,
5797,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,5,PL,I,,,,,,,,
5798,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,5,SC,,,,,,,,,
5799,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,5,PL,I,,,,I = INFANT,,,,
5800,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,6,PL,I,,,,I = INFANT,,,,
5801,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,6,SC,,,,,,,,,
5802,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,6,PL,I,,,,I = INFANT,,,,
5803,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,7,PL,I,,,,I = INFANT,,,,
5804,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,7,PL,MA,,,,,,,,
5805,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,7,PL,I,,,,I = INFANT,,,,
5806,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,8,PL,I,,,,I = INFANT,,,,
5807,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,8,PL,MA,,,,,,,,
5808,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,8,PL,I,,,,PLAYING WITH 2 INFANTS AT THE SAME TIME,,,,
5809,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,9,PL,I,,,,I = INFANT,,,,
5810,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,9,PL,MA,,,,,,,,
5811,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,10,PL,MA,,,,,,,,
5812,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,10,PL,UK,,,,,,,,
5813,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,11,PL,UK,,,,,,,,
5814,30,7,2015,30-Jul-15,1,1,:,1:1,PM,090409,CHIFUNDO,NIKA,C/W,H,NE,M,J,3,13,PL,I,,,,I = INFANT,,,,
