,DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,ASSOCIATION,CONFLICT OUTCOME,G.P.S. Location,,Notes,,,,
,22,8,2015,4,20,PM,120610,CHIFUNDO,NIKA,SU/W,W,MA,F,J,0,4,15,PL,I,,,,I=INFANT,,,,
,22,8,2015,4,20,PM,120610,CHIFUNDO,NIKA,SU/W,W,MA,F,J,0,4,15,SC,,,,,,,,,
,22,8,2015,4,20,PM,120610,CHIFUNDO,NIKA,SU/W,W,MA,F,J,0,4,15,PL,I,,,,I=INFANT,,,,
,22,8,2015,4,20,PM,120610,CHIFUNDO,NIKA,SU/W,W,MA,F,J,0,4,16,PL,I,,,,I=INFANT,,,,
,22,8,2015,4,20,PM,120610,CHIFUNDO,NIKA,SU/W,W,MA,F,J,0,4,16,SC,,,,,,,,,
,22,8,2015,4,20,PM,120610,CHIFUNDO,NIKA,SU/W,W,MA,F,J,0,4,17,SC,,,,,,,,,
,22,8,2015,4,20,PM,120610,CHIFUNDO,NIKA,SU/W,W,MA,F,J,0,4,17,SC,,,,,,,,,
,22,8,2015,4,20,PM,120610,CHIFUNDO,NIKA,SU/W,W,MA,F,J,0,4,18,SC,,,,,,,,,
,22,8,2015,4,20,PM,120610,CHIFUNDO,NIKA,SU/W,W,MA,F,J,0,4,18,SC,,,,,,,,,
,22,8,2015,4,20,PM,120610,CHIFUNDO,NIKA,SU/W,W,MA,F,J,0,4,18,SC,,,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,1,TH-,JA,0,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,2,SC,,,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,2,SC,,,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,4,SC,,,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,5,MP+,TI,1,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,5,SC,,,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,6,SC,,,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,9,MP+,I,1,,,I=INFANT,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,9,SC,,,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,12,MP+,ED,1,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,12,MP+,ED,1,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,16,MP-,BL,2,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,17,SC,,,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,18,MP+,I,1,,,I=INFANT,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,19,TH-,BL,0,,,,,,,
,22,8,2015,5,5,PM,120611,CHIFUNDO,NIKA,SU/W,W,AU,F,A,0,4,19,MP-,BL,2,,,,,,,
,22,8,2015,5,39,PM,120612,CHIFUNDO,NIKA,SU/W,C,TO,F,A,0,4,3,SC,,,,,,,,,
,22,8,2015,5,39,PM,120612,CHIFUNDO,NIKA,SU/W,C,TO,F,A,0,4,15,G-,AU,,,,,,,,
,22,8,2015,5,39,PM,120612,CHIFUNDO,NIKA,SU/W,C,TO,F,A,0,4,15,G+,AU,,,,,,,,
,22,8,2015,5,39,PM,120612,CHIFUNDO,NIKA,SU/W,C,TO,F,A,0,4,16,G+,AU,,,,,,,,
,22,8,2015,5,39,PM,120612,CHIFUNDO,NIKA,SU/W,C,TO,F,A,0,4,17,G+,AU,,,,,,,,
,22,8,2015,5,39,PM,120612,CHIFUNDO,NIKA,SU/W,C,TO,F,A,0,4,19,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,0,YA,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,2,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,2,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,2,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,3,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,3,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,4,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,4,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,4,SG,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,5,SG,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,5,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,5,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,5,SG,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,6,SG,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,7,SG,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,8,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,9,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,9,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,10,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,10,MP+,BA,1,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,11,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,11,MP-,BA,2,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,12,G-,BA,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,13,G-,BA,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,14,G-,BA,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,15,G-,BA,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,16,G-,BA,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,16,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,16,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,17,SC,,,,,,,,,
,24,8,2015,6,1,AM,130101,NIKA,CHIFUNDO,SU,C,MG,M,SA,0,1,17,SC,,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,3,G+,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,3,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,4,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,5,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,6,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,7,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,8,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,9,SC,,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,9,G+,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,10,G+,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,11,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,11,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,12,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,13,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,14,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,15,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,16,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,16,SC,,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,17,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,18,G-,AL,,,,,,,,
,26,8,2015,6,26,AM,130302,NIKA,CHIFUNDO,SU,C,AU,F,A,0,1,19,G-,AL,,,,,,,,
,26,8,2015,6,53,AM,130303,NIKA,CHIFUNDO,SU,W,BT,M,A,0,1,15,SC,,,,,,,,,
,26,8,2015,8,30,AM,130305,NIKA,CHIFUNDO,SU,W,AL,F,A,0,1,1,SC,,,,,,,,,
,26,8,2015,8,30,AM,130305,NIKA,CHIFUNDO,SU,W,AL,F,A,0,1,1,AH,,,,,,,,,
,26,8,2015,8,30,AM,130305,NIKA,CHIFUNDO,SU,W,AL,F,A,0,1,6,AH,,,,,,,,,
,26,8,2015,8,30,AM,130305,NIKA,CHIFUNDO,SU,W,AL,F,A,0,1,13,AH,,,,,,,,,
,26,8,2015,8,30,AM,130305,NIKA,CHIFUNDO,SU,W,AL,F,A,0,1,13,AH,,,,,,,,,
,26,8,2015,8,30,AM,130305,NIKA,CHIFUNDO,SU,W,AL,F,A,0,1,14,AH,,,,,,,,,
,26,8,2015,8,30,AM,130305,NIKA,CHIFUNDO,SU,W,AL,F,A,0,1,14,MP+,ED,1,,,,,,,
,26,8,2015,8,30,AM,130305,NIKA,CHIFUNDO,SU,W,AL,F,A,0,1,14,PL,I,,,,I = INFANT,,,,
,26,8,2015,8,46,AM,130306,NIKA,CHIFUNDO,SU,W,JA,M,SA,0,1,10,SC,,,,,,,,,
,26,8,2015,8,46,AM,130306,NIKA,CHIFUNDO,SU,W,JA,M,SA,0,1,14,SC,,,,,,,,,
,26,8,2015,8,46,AM,130306,NIKA,CHIFUNDO,SU,W,JA,M,SA,0,1,19,SC,,,,,,,,,
,26,8,2015,12,9,PM,130307,CHIFUNDO,NIKA,C,H,AM,F,A,0,3,0,MP+,ED,1,,,,,,,
,26,8,2015,12,9,PM,130307,CHIFUNDO,NIKA,C,H,AM,F,A,0,3,0,MP+,ED,1,,,,,,,
,26,8,2015,12,9,PM,130307,CHIFUNDO,NIKA,C,H,AM,F,A,0,3,0,G-,I,,,,I = INFANT,,,,
,26,8,2015,12,9,PM,130307,CHIFUNDO,NIKA,C,H,AM,F,A,0,3,1,G-,I,,,,I = INFANT,,,,
,26,8,2015,12,9,PM,130307,CHIFUNDO,NIKA,C,H,AM,F,A,0,3,2,SC,,,,,,,,,
,26,8,2015,12,9,PM,130307,CHIFUNDO,NIKA,C,H,AM,F,A,0,3,8,SC,,,,,,,,,
,26,8,2015,12,9,PM,130307,CHIFUNDO,NIKA,C,H,AM,F,A,0,3,11,MP-,BL,2,,,,,,,
,26,8,2015,12,9,PM,130307,CHIFUNDO,NIKA,C,H,AM,F,A,0,3,12,SC,,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,8,G+,MA,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,9,G-,MA,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,10,G-,MA,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,11,G-,MA,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,12,G-,MA,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,13,G-,MA,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,14,G-,MA,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,15,G-,MA,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,16,G-,MA,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,17,G-,MA,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,18,G-,MA,,,,,,,,
,26,8,2015,12,32,PM,130308,CHIFUNDO,NIKA,SU/W,H,TI,F,A,0,3,19,G-,MA,,,,,,,,
,26,8,2015,1,0,PM,130309,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,5,SC,,,,,,,,,
,26,8,2015,1,0,PM,130309,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,8,MP-,BL,2,,,,,,,
,26,8,2015,1,0,PM,130309,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,9,SC,,,,,,,,,
,26,8,2015,1,0,PM,130309,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,14,MP+,KO,1,,,,,,,
,26,8,2015,1,0,PM,130309,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,16,SC,,,,,,,,,
,26,8,2015,1,0,PM,130309,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,18,SC,,,,,,,,,
,26,8,2015,1,0,PM,130309,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,18,SG,,,,,,,,,
,26,8,2015,1,0,PM,130309,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,19,SC,,,,,,,,,
,26,8,2015,1,0,PM,130309,CHIFUNDO,NIKA,SU/W,H,BA,M,SA,0,3,19,SG,,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,7,PL,I,,,,I = INFANT,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,8,SC,,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,12,SC,,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,13,SC,,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,13,SC,,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,13,G+,TI,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,14,G+,TI,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,14,SC,,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,15,SC,,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,15,SC,,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,16,G+,MG,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,17,SC,,,,,,,,,
,26,8,2015,1,29,PM,130310,CHIFUNDO,NIKA,SU/W,H,AL,F,A,0,3,19,SG,,,,,,,,,
,26,8,2015,2,6,PM,130311,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,1,MP-,BA,2,,,,,,,
,26,8,2015,2,6,PM,130311,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,2,SC,,,,,,,,,
,26,8,2015,2,6,PM,130311,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,2,SG,,,,,,,,,
,26,8,2015,2,6,PM,130311,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,3,SG,,,,,,,,,
,26,8,2015,2,6,PM,130311,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,10,SC,,,,,,,,,
,26,8,2015,2,6,PM,130311,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,12,MP-,BL,2,,,,,,,
,26,8,2015,2,6,PM,130311,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,13,G-,BL,,,,,,,,
,26,8,2015,2,6,PM,130311,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,15,G-,BL,,,,,,,,
,26,8,2015,2,6,PM,130311,CHIFUNDO,NIKA,SU/W,H,ED,F,J,0,3,17,SC,,,,,,,,,
,26,8,2015,2,35,PM,130312,CHIFUNDO,NIKA,SU/W,H,TO,F,A,0,3,0,G+,ZI,,,,,,,,
,26,8,2015,2,35,PM,130312,CHIFUNDO,NIKA,SU/W,H,TO,F,A,0,3,1,G+,ZI,,,,,,,,
,26,8,2015,2,35,PM,130312,CHIFUNDO,NIKA,SU/W,H,TO,F,A,0,3,10,SC,,,,,,,,,
,26,8,2015,2,35,PM,130312,CHIFUNDO,NIKA,SU/W,H,TO,F,A,0,3,11,MP+,I,1,,,I = INFANT,,,,
,26,8,2015,2,35,PM,130312,CHIFUNDO,NIKA,SU/W,H,TO,F,A,0,3,12,SC,,,,,,,,,
,26,8,2015,2,35,PM,130312,CHIFUNDO,NIKA,SU/W,H,TO,F,A,0,3,13,A+,I,1,,,I = INFANT. TO PUSHED AWAY THE INFANT (SK),,,,
,27,8,2015,6,0,AM,130401,NIKA,CHIFUNDO,SU,C,ZI,M,A,0,1,2,SC,,,,,,,,,
,27,8,2015,6,0,AM,130401,NIKA,CHIFUNDO,SU,C,ZI,M,A,0,1,3,SC,,,,,,,,,
,27,8,2015,6,0,AM,130401,NIKA,CHIFUNDO,SU,C,ZI,M,A,0,1,12,SC,,,,,,,,,
,27,8,2015,6,0,AM,130401,NIKA,CHIFUNDO,SU,C,ZI,M,A,0,1,13,SC,,,,,,,,,
,27,8,2015,6,0,AM,130401,NIKA,CHIFUNDO,SU,C,ZI,M,A,0,1,13,YA,,,,,,,,,
,27,8,2015,6,0,AM,130401,NIKA,CHIFUNDO,SU,C,ZI,M,A,0,1,18,SC,,,,,,,,,
,27,8,2015,6,0,AM,130401,NIKA,CHIFUNDO,SU,C,ZI,M,A,0,1,19,SC,,,,,,,,,
,27,8,2015,6,27,AM,130402,NIKA,CHIFUNDO,SU,C,TI,F,A,0,1,5,SC,,,,,,,,,
,27,8,2015,6,27,AM,130402,NIKA,CHIFUNDO,SU,C,TI,F,A,0,1,14,SC,,,,,,,,,
,27,8,2015,6,27,AM,130402,NIKA,CHIFUNDO,SU,C,TI,F,A,0,1,18,SC,,,,,,,,,
,27,8,2015,6,27,AM,130402,NIKA,CHIFUNDO,SU,C,TI,F,A,0,1,19,SC,,,,,,,,,
,27,8,2015,6,53,AM,130403,NIKA,CHIFUNDO,SU,W,BA,M,SA,0,1,2,MP-,AM,2,,,,,,,
,27,8,2015,6,53,AM,130403,NIKA,CHIFUNDO,SU,W,BA,M,SA,0,1,2,MP+,MA,1,,,,,,,
,27,8,2015,6,53,AM,130403,NIKA,CHIFUNDO,SU,W,BA,M,SA,0,1,6,SC,,,,,,,,,
,27,8,2015,6,53,AM,130403,NIKA,CHIFUNDO,SU,W,BA,M,SA,0,1,8,YA,,,,,,,,,
,27,8,2015,6,53,AM,130403,NIKA,CHIFUNDO,SU,W,BA,M,SA,0,1,11,SC,,,,,,,,,
,27,8,2015,6,53,AM,130403,NIKA,CHIFUNDO,SU,W,BA,M,SA,0,1,16,SC,,,,,,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,5,MP-,NE,2,,,,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,5,PL,I,,,,I = INFANT,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,12,SC,,,,,,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,12,MP-,AM,2,,,,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,12,SC,,,,,,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,13,SC,,,,,,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,14,SC,,,,,,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,15,PL,I,,,,I = INFANT,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,16,PL,I,,,,I = INFANT,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,17,SC,,,,,,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,17,SC,,,,,,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,17,PL,I,,,,I = INFANT,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,18,PL,I,,,,I = INFANT,,,,
,27,8,2015,7,20,AM,130404,NIKA,CHIFUNDO,SU,W,MA,F,J,0,1,18,TH-,BA,2,,,,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,1,PL,MG,,,,,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,1,PL,I,,,,I = INFANT,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,2,PL,I,,,,I = INFANT,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,3,PL,I,,,,I = INFANT,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,7,SC,,,,,,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,8,SC,,,,,,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,12,SC,,,,,,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,12,TH-,BL,2,,,,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,14,MP-,BL,2,,,,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,14,TH-,BL,0,,,,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,16,MP-,BL,2,,,,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,17,A-,BL,2,,,BL JUMPED OVER TO NE AND GRABBED HIS FUR. NE RAN AWAY,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,18,SC,,,,,,,,,
,27,8,2015,8,5,AM,130405,NIKA,CHIFUNDO,SU,W,NE,M,J,0,1,19,MP-,BO,2,,,,,,,
,27,8,2015,8,32,AM,130406,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,0,MP+,TO,1,,,,,,,
,27,8,2015,8,32,AM,130406,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,0,MP+,TO,1,,,,,,,
,27,8,2015,8,32,AM,130406,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,8,SC,,,,,,,,,
,27,8,2015,8,32,AM,130406,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,8,SC,,,,,,,,,
,27,8,2015,8,32,AM,130406,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,10,MP+,NE,1,,,,,,,
,27,8,2015,8,32,AM,130406,NIKA,CHIFUNDO,SU,W,BL,F,A,0,1,12,SC,,,,,,,,,
,27,8,2015,12,4,PM,130407,CHIFUNDO,NIKA,SU/W,H,PO,M,A,0,3,11,MP+,TI,1,,,,,,,
,27,8,2015,12,4,PM,130407,CHIFUNDO,NIKA,SU/W,H,PO,M,A,0,3,19,SC,,,,,,,,,
,27,8,2015,12,30,PM,130408,CHIFUNDO,NIKA,SU/W,H,AU,F,A,0,3,19,MP+,TI,1,,,,,,,
,27,8,2015,12,30,PM,130408,CHIFUNDO,NIKA,SU/W,H,AU,F,A,0,3,19,G-,BL,,,,,,,,
,27,8,2015,12,30,PM,130408,CHIFUNDO,NIKA,SU/W,H,AU,F,A,0,3,19,G+,BL,,,,,,,,
,27,8,2015,12,58,PM,130409,CHIFUNDO,NIKA,SU/W,H,MG,M,SA,0,3,2,MP-,TO,2,,,,,,,
,27,8,2015,12,58,PM,130409,CHIFUNDO,NIKA,SU/W,H,MG,M,SA,0,3,4,SC,,,,,,,,,
,27,8,2015,12,58,PM,130409,CHIFUNDO,NIKA,SU/W,H,MG,M,SA,0,3,4,MP+,KO,1,,,,,,,
